simulation	patchID	patch_value
dispersed_p25_r02	1	O
dispersed_p25_r02	2	S
dispersed_p25_r02	3	O
dispersed_p25_r02	4	S
dispersed_p25_r02	5	S
dispersed_p25_r02	6	S
dispersed_p25_r02	7	O
dispersed_p25_r02	8	S
dispersed_p25_r02	9	S
dispersed_p25_r02	10	O
dispersed_p25_r02	11	S
dispersed_p25_r02	12	S
dispersed_p25_r02	13	S
dispersed_p25_r02	14	S
dispersed_p25_r02	15	S
dispersed_p25_r02	16	S
dispersed_p25_r02	17	S
dispersed_p25_r02	18	O
dispersed_p25_r02	19	S
dispersed_p25_r02	20	O
dispersed_p25_r02	21	S
dispersed_p25_r02	22	S
dispersed_p25_r02	23	O
dispersed_p25_r02	24	S
dispersed_p25_r02	25	S
dispersed_p25_r02	26	S
dispersed_p25_r02	27	S
dispersed_p25_r02	28	S
dispersed_p25_r02	29	S
dispersed_p25_r02	30	S
dispersed_p25_r02	31	O
dispersed_p25_r02	32	S
dispersed_p25_r02	33	S
dispersed_p25_r02	34	O
dispersed_p25_r02	35	S
dispersed_p25_r02	36	O
dispersed_p25_r02	37	S
dispersed_p25_r02	38	S
dispersed_p25_r02	39	S
dispersed_p25_r02	40	O
dispersed_p25_r02	41	S
dispersed_p25_r02	42	O
dispersed_p25_r02	43	S
dispersed_p25_r02	44	O
dispersed_p25_r02	45	S
dispersed_p25_r02	46	S
dispersed_p25_r02	47	O
dispersed_p25_r02	48	S
dispersed_p25_r02	49	O
dispersed_p25_r02	50	S
dispersed_p25_r02	51	O
dispersed_p25_r02	52	S
dispersed_p25_r02	53	S
dispersed_p25_r02	54	O
dispersed_p25_r02	55	S
dispersed_p25_r02	56	S
dispersed_p25_r02	57	O
dispersed_p25_r02	58	S
dispersed_p25_r02	59	S
dispersed_p25_r02	60	O
dispersed_p25_r02	61	S
dispersed_p25_r02	62	S
dispersed_p25_r02	63	O
dispersed_p25_r02	64	S
dispersed_p25_r02	65	S
dispersed_p25_r02	66	S
dispersed_p25_r02	67	S
dispersed_p25_r02	68	O
dispersed_p25_r02	69	S
dispersed_p25_r02	70	S
dispersed_p25_r02	71	S
dispersed_p25_r02	72	S
dispersed_p25_r02	73	O
dispersed_p25_r02	74	S
dispersed_p25_r02	75	S
dispersed_p25_r02	76	S
dispersed_p25_r02	77	O
dispersed_p25_r02	78	S
dispersed_p25_r02	79	S
dispersed_p25_r02	80	S
dispersed_p25_r02	81	O
dispersed_p25_r02	82	S
dispersed_p25_r02	83	S
dispersed_p25_r02	84	S
dispersed_p25_r02	85	S
dispersed_p25_r02	86	S
dispersed_p25_r02	87	S
dispersed_p25_r02	88	S
dispersed_p25_r02	89	S
dispersed_p25_r02	90	O
dispersed_p25_r02	91	S
dispersed_p25_r02	92	S
dispersed_p25_r02	93	S
dispersed_p25_r02	94	O
dispersed_p25_r02	95	S
dispersed_p25_r02	96	O
dispersed_p25_r02	97	S
dispersed_p25_r02	98	S
dispersed_p25_r02	99	S
dispersed_p25_r02	100	O
dispersed_p25_r02	101	S
dispersed_p25_r02	102	S
dispersed_p25_r02	103	S
dispersed_p25_r02	104	S
dispersed_p25_r02	105	S
dispersed_p25_r02	106	S
dispersed_p25_r02	107	S
dispersed_p25_r02	108	O
dispersed_p25_r02	109	S
dispersed_p25_r02	110	S
dispersed_p25_r02	111	S
dispersed_p25_r02	112	S
dispersed_p25_r02	113	S
dispersed_p25_r02	114	S
dispersed_p25_r02	115	S
dispersed_p25_r02	116	O
dispersed_p25_r02	117	S
dispersed_p25_r02	118	S
dispersed_p25_r02	119	S
dispersed_p25_r02	120	S
dispersed_p25_r02	121	S
dispersed_p25_r02	122	S
dispersed_p25_r02	123	S
dispersed_p25_r02	124	S
dispersed_p25_r02	125	S
dispersed_p25_r02	126	S
dispersed_p25_r02	127	S
dispersed_p25_r02	128	O
dispersed_p25_r02	129	S
dispersed_p25_r02	130	O
dispersed_p25_r02	131	S
dispersed_p25_r02	132	S
dispersed_p25_r02	133	S
dispersed_p25_r02	134	S
dispersed_p25_r02	135	O
dispersed_p25_r02	136	S
dispersed_p25_r02	137	O
dispersed_p25_r02	138	S
dispersed_p25_r02	139	S
dispersed_p25_r02	140	S
dispersed_p25_r02	141	S
dispersed_p25_r02	142	O
dispersed_p25_r02	143	S
dispersed_p25_r02	144	S
dispersed_p25_r02	145	O
dispersed_p25_r02	146	S
dispersed_p25_r02	147	S
dispersed_p25_r02	148	S
dispersed_p25_r02	149	O
dispersed_p25_r02	150	S
dispersed_p25_r02	151	S
dispersed_p25_r02	152	O
dispersed_p25_r02	153	S
dispersed_p25_r02	154	S
dispersed_p25_r02	155	S
dispersed_p25_r02	156	O
dispersed_p25_r02	157	S
dispersed_p25_r02	158	S
dispersed_p25_r02	159	S
dispersed_p25_r02	160	S
dispersed_p25_r02	161	S
dispersed_p25_r02	162	S
dispersed_p25_r02	163	O
dispersed_p25_r02	164	S
dispersed_p25_r02	165	O
dispersed_p25_r02	166	S
dispersed_p25_r02	167	S
dispersed_p25_r02	168	S
dispersed_p25_r02	169	S
dispersed_p25_r02	170	S
dispersed_p25_r02	171	S
dispersed_p25_r02	172	O
dispersed_p25_r02	173	S
dispersed_p25_r02	174	S
dispersed_p25_r02	175	O
dispersed_p25_r02	176	S
dispersed_p25_r02	177	S
dispersed_p25_r02	178	O
dispersed_p25_r02	179	S
dispersed_p25_r02	180	O
dispersed_p25_r02	181	S
dispersed_p25_r02	182	O
dispersed_p25_r02	183	S
dispersed_p25_r02	184	O
dispersed_p25_r02	185	S
dispersed_p25_r02	186	S
dispersed_p25_r02	187	O
dispersed_p25_r02	188	S
dispersed_p25_r02	189	S
dispersed_p25_r02	190	S
dispersed_p25_r02	191	S
dispersed_p25_r02	192	O
dispersed_p25_r02	193	S
dispersed_p25_r02	194	S
dispersed_p25_r02	195	O
dispersed_p25_r02	196	S
dispersed_p25_r02	197	S
dispersed_p25_r02	198	O
dispersed_p25_r02	199	S
dispersed_p25_r02	200	S
dispersed_p25_r02	201	S
dispersed_p25_r02	202	O
dispersed_p25_r02	203	S
dispersed_p25_r02	204	O
dispersed_p25_r02	205	S
dispersed_p25_r02	206	S
dispersed_p25_r02	207	S
dispersed_p25_r02	208	S
dispersed_p25_r02	209	S
dispersed_p25_r02	210	S
dispersed_p25_r02	211	O
dispersed_p25_r02	212	S
dispersed_p25_r02	213	S
dispersed_p25_r02	214	S
dispersed_p25_r02	215	S
dispersed_p25_r02	216	S
dispersed_p25_r02	217	S
dispersed_p25_r02	218	S
dispersed_p25_r02	219	O
dispersed_p25_r02	220	S
dispersed_p25_r02	221	S
dispersed_p25_r02	222	S
dispersed_p25_r02	223	S
dispersed_p25_r02	224	S
dispersed_p25_r02	225	O
dispersed_p25_r02	226	S
dispersed_p25_r02	227	S
dispersed_p25_r02	228	S
dispersed_p25_r02	229	S
dispersed_p25_r02	230	S
dispersed_p25_r02	231	S
dispersed_p25_r02	232	S
dispersed_p25_r02	233	O
dispersed_p25_r02	234	S
dispersed_p25_r02	235	S
dispersed_p25_r02	236	S
dispersed_p25_r02	237	O
dispersed_p25_r02	238	S
dispersed_p25_r02	239	S
dispersed_p25_r02	240	S
dispersed_p25_r02	241	S
dispersed_p25_r02	242	S
dispersed_p25_r02	243	S
dispersed_p25_r02	244	S
dispersed_p25_r02	245	S
dispersed_p25_r02	246	S
dispersed_p25_r02	247	S
dispersed_p25_r02	248	S
dispersed_p25_r02	249	O
dispersed_p25_r02	250	S
dispersed_p25_r02	251	S
dispersed_p25_r02	252	O
dispersed_p25_r02	253	S
dispersed_p25_r02	254	S
dispersed_p25_r02	255	O
dispersed_p25_r02	256	S
dispersed_p25_r02	257	S
dispersed_p25_r02	258	S
dispersed_p25_r02	259	S
dispersed_p25_r02	260	S
dispersed_p25_r02	261	O
dispersed_p25_r02	262	S
dispersed_p25_r02	263	O
dispersed_p25_r02	264	S
dispersed_p25_r02	265	O
dispersed_p25_r02	266	S
dispersed_p25_r02	267	S
dispersed_p25_r02	268	O
dispersed_p25_r02	269	S
dispersed_p25_r02	270	O
dispersed_p25_r02	271	S
dispersed_p25_r02	272	S
dispersed_p25_r02	273	O
dispersed_p25_r02	274	S
dispersed_p25_r02	275	S
dispersed_p25_r02	276	S
dispersed_p25_r02	277	S
dispersed_p25_r02	278	S
dispersed_p25_r02	279	S
dispersed_p25_r02	280	S
dispersed_p25_r02	281	S
dispersed_p25_r02	282	S
dispersed_p25_r02	283	S
dispersed_p25_r02	284	O
dispersed_p25_r02	285	S
dispersed_p25_r02	286	S
dispersed_p25_r02	287	O
dispersed_p25_r02	288	S
dispersed_p25_r02	289	O
dispersed_p25_r02	290	S
dispersed_p25_r02	291	O
dispersed_p25_r02	292	S
dispersed_p25_r02	293	S
dispersed_p25_r02	294	S
dispersed_p25_r02	295	S
dispersed_p25_r02	296	S
dispersed_p25_r02	297	S
dispersed_p25_r02	298	S
dispersed_p25_r02	299	O
dispersed_p25_r02	300	S
dispersed_p25_r02	301	S
dispersed_p25_r02	302	S
dispersed_p25_r02	303	S
dispersed_p25_r02	304	O
dispersed_p25_r02	305	S
dispersed_p25_r02	306	S
dispersed_p25_r02	307	O
dispersed_p25_r02	308	S
dispersed_p25_r02	309	S
dispersed_p25_r02	310	S
dispersed_p25_r02	311	S
dispersed_p25_r02	312	S
dispersed_p25_r02	313	O
dispersed_p25_r02	314	S
dispersed_p25_r02	315	S
dispersed_p25_r02	316	S
dispersed_p25_r02	317	O
dispersed_p25_r02	318	S
dispersed_p25_r02	319	S
dispersed_p25_r02	320	S
dispersed_p25_r02	321	S
dispersed_p25_r02	322	S
dispersed_p25_r02	323	O
dispersed_p25_r02	324	S
dispersed_p25_r02	325	O
dispersed_p25_r02	326	S
dispersed_p25_r02	327	S
dispersed_p25_r02	328	O
dispersed_p25_r02	329	S
dispersed_p25_r02	330	S
dispersed_p25_r02	331	S
dispersed_p25_r02	332	S
dispersed_p25_r02	333	S
dispersed_p25_r02	334	O
dispersed_p25_r02	335	S
dispersed_p25_r02	336	S
dispersed_p25_r02	337	O
dispersed_p25_r02	338	S
dispersed_p25_r02	339	S
dispersed_p25_r02	340	S
dispersed_p25_r02	341	S
dispersed_p25_r02	342	S
dispersed_p25_r02	343	O
dispersed_p25_r02	344	S
dispersed_p25_r02	345	O
dispersed_p25_r02	346	S
dispersed_p25_r02	347	S
dispersed_p25_r02	348	S
dispersed_p25_r02	349	S
dispersed_p25_r02	350	S
dispersed_p25_r02	351	O
dispersed_p25_r02	352	S
dispersed_p25_r02	353	S
dispersed_p25_r02	354	S
dispersed_p25_r02	355	O
dispersed_p25_r02	356	S
dispersed_p25_r02	357	S
dispersed_p25_r02	358	O
dispersed_p25_r02	359	S
dispersed_p25_r02	360	O
dispersed_p25_r02	361	S
dispersed_p25_r02	362	S
dispersed_p25_r02	363	S
dispersed_p25_r02	364	S
dispersed_p25_r02	365	S
dispersed_p25_r02	366	S
dispersed_p25_r02	367	S
dispersed_p25_r02	368	S
dispersed_p25_r02	369	O
dispersed_p25_r02	370	S
dispersed_p25_r02	371	S
dispersed_p25_r02	372	S
dispersed_p25_r02	373	S
dispersed_p25_r02	374	S
dispersed_p25_r02	375	O
dispersed_p25_r02	376	S
dispersed_p25_r02	377	S
dispersed_p25_r02	378	S
dispersed_p25_r02	379	O
dispersed_p25_r02	380	S
dispersed_p25_r02	381	S
dispersed_p25_r02	382	S
dispersed_p25_r02	383	S
dispersed_p25_r02	384	S
dispersed_p25_r02	385	S
dispersed_p25_r02	386	S
dispersed_p25_r02	387	S
dispersed_p25_r02	388	S
dispersed_p25_r02	389	O
dispersed_p25_r02	390	S
dispersed_p25_r02	391	S
dispersed_p25_r02	392	O
dispersed_p25_r02	393	S
dispersed_p25_r02	394	S
dispersed_p25_r02	395	S
dispersed_p25_r02	396	S
dispersed_p25_r02	397	S
dispersed_p25_r02	398	O
dispersed_p25_r02	399	S
dispersed_p25_r02	400	S
dispersed_p25_r02	401	S
dispersed_p25_r02	402	O
dispersed_p25_r02	403	S
dispersed_p25_r02	404	S
dispersed_p25_r02	405	S
dispersed_p25_r02	406	S
dispersed_p25_r02	407	S
dispersed_p25_r02	408	S
dispersed_p25_r02	409	O
dispersed_p25_r02	410	S
dispersed_p25_r02	411	S
dispersed_p25_r02	412	S
dispersed_p25_r02	413	O
dispersed_p25_r02	414	S
dispersed_p25_r02	415	S
dispersed_p25_r02	416	O
dispersed_p25_r02	417	S
dispersed_p25_r02	418	S
dispersed_p25_r02	419	O
dispersed_p25_r02	420	S
dispersed_p25_r02	421	O
dispersed_p25_r02	422	S
dispersed_p25_r02	423	S
dispersed_p25_r02	424	O
dispersed_p25_r02	425	S
dispersed_p25_r02	426	O
