simulation	patchID	patch_value
transects_p40_r05	1	S
transects_p40_r05	2	S
transects_p40_r05	3	S
transects_p40_r05	4	O
transects_p40_r05	5	O
transects_p40_r05	6	O
transects_p40_r05	7	O
transects_p40_r05	8	S
transects_p40_r05	9	S
transects_p40_r05	10	S
transects_p40_r05	11	S
transects_p40_r05	12	S
transects_p40_r05	13	S
transects_p40_r05	14	O
transects_p40_r05	15	O
transects_p40_r05	16	O
transects_p40_r05	17	S
transects_p40_r05	18	S
transects_p40_r05	19	S
transects_p40_r05	20	S
transects_p40_r05	21	O
transects_p40_r05	22	O
transects_p40_r05	23	O
transects_p40_r05	24	S
transects_p40_r05	25	S
transects_p40_r05	26	S
transects_p40_r05	27	S
transects_p40_r05	28	S
transects_p40_r05	29	O
transects_p40_r05	30	O
transects_p40_r05	31	O
transects_p40_r05	32	O
transects_p40_r05	33	S
transects_p40_r05	34	S
transects_p40_r05	35	S
transects_p40_r05	36	S
transects_p40_r05	37	S
transects_p40_r05	38	S
transects_p40_r05	39	O
transects_p40_r05	40	O
transects_p40_r05	41	O
transects_p40_r05	42	S
transects_p40_r05	43	S
transects_p40_r05	44	S
transects_p40_r05	45	S
transects_p40_r05	46	O
transects_p40_r05	47	O
transects_p40_r05	48	O
transects_p40_r05	49	S
transects_p40_r05	50	S
transects_p40_r05	51	S
transects_p40_r05	52	S
transects_p40_r05	53	S
transects_p40_r05	54	O
transects_p40_r05	55	O
transects_p40_r05	56	O
transects_p40_r05	57	O
transects_p40_r05	58	S
transects_p40_r05	59	S
transects_p40_r05	60	S
transects_p40_r05	61	S
transects_p40_r05	62	S
transects_p40_r05	63	S
transects_p40_r05	64	O
transects_p40_r05	65	O
transects_p40_r05	66	O
transects_p40_r05	67	S
transects_p40_r05	68	S
transects_p40_r05	69	S
transects_p40_r05	70	S
transects_p40_r05	71	O
transects_p40_r05	72	O
transects_p40_r05	73	O
transects_p40_r05	74	S
transects_p40_r05	75	S
transects_p40_r05	76	S
transects_p40_r05	77	S
transects_p40_r05	78	S
transects_p40_r05	79	O
transects_p40_r05	80	O
transects_p40_r05	81	O
transects_p40_r05	82	O
transects_p40_r05	83	S
transects_p40_r05	84	S
transects_p40_r05	85	S
transects_p40_r05	86	S
transects_p40_r05	87	S
transects_p40_r05	88	S
transects_p40_r05	89	O
transects_p40_r05	90	O
transects_p40_r05	91	O
transects_p40_r05	92	S
transects_p40_r05	93	S
transects_p40_r05	94	S
transects_p40_r05	95	S
transects_p40_r05	96	O
transects_p40_r05	97	O
transects_p40_r05	98	O
transects_p40_r05	99	S
transects_p40_r05	100	S
transects_p40_r05	101	S
transects_p40_r05	102	S
transects_p40_r05	103	S
transects_p40_r05	104	O
transects_p40_r05	105	O
transects_p40_r05	106	O
transects_p40_r05	107	O
transects_p40_r05	108	S
transects_p40_r05	109	S
transects_p40_r05	110	S
transects_p40_r05	111	S
transects_p40_r05	112	S
transects_p40_r05	113	S
transects_p40_r05	114	O
transects_p40_r05	115	O
transects_p40_r05	116	O
transects_p40_r05	117	S
transects_p40_r05	118	S
transects_p40_r05	119	S
transects_p40_r05	120	S
transects_p40_r05	121	O
transects_p40_r05	122	O
transects_p40_r05	123	O
transects_p40_r05	124	S
transects_p40_r05	125	S
transects_p40_r05	126	S
transects_p40_r05	127	S
transects_p40_r05	128	S
transects_p40_r05	129	O
transects_p40_r05	130	O
transects_p40_r05	131	O
transects_p40_r05	132	O
transects_p40_r05	133	S
transects_p40_r05	134	S
transects_p40_r05	135	S
transects_p40_r05	136	S
transects_p40_r05	137	S
transects_p40_r05	138	S
transects_p40_r05	139	O
transects_p40_r05	140	O
transects_p40_r05	141	O
transects_p40_r05	142	S
transects_p40_r05	143	S
transects_p40_r05	144	S
transects_p40_r05	145	S
transects_p40_r05	146	O
transects_p40_r05	147	O
transects_p40_r05	148	O
transects_p40_r05	149	S
transects_p40_r05	150	S
transects_p40_r05	151	S
transects_p40_r05	152	S
transects_p40_r05	153	S
transects_p40_r05	154	O
transects_p40_r05	155	O
transects_p40_r05	156	O
transects_p40_r05	157	O
transects_p40_r05	158	S
transects_p40_r05	159	S
transects_p40_r05	160	S
transects_p40_r05	161	S
transects_p40_r05	162	S
transects_p40_r05	163	S
transects_p40_r05	164	O
transects_p40_r05	165	O
transects_p40_r05	166	O
transects_p40_r05	167	S
transects_p40_r05	168	S
transects_p40_r05	169	S
transects_p40_r05	170	S
transects_p40_r05	171	O
transects_p40_r05	172	O
transects_p40_r05	173	O
transects_p40_r05	174	S
transects_p40_r05	175	S
transects_p40_r05	176	S
transects_p40_r05	177	S
transects_p40_r05	178	S
transects_p40_r05	179	O
transects_p40_r05	180	O
transects_p40_r05	181	O
transects_p40_r05	182	O
transects_p40_r05	183	S
transects_p40_r05	184	S
transects_p40_r05	185	S
transects_p40_r05	186	S
transects_p40_r05	187	S
transects_p40_r05	188	S
transects_p40_r05	189	O
transects_p40_r05	190	O
transects_p40_r05	191	O
transects_p40_r05	192	S
transects_p40_r05	193	S
transects_p40_r05	194	S
transects_p40_r05	195	S
transects_p40_r05	196	O
transects_p40_r05	197	O
transects_p40_r05	198	O
transects_p40_r05	199	S
transects_p40_r05	200	S
transects_p40_r05	201	S
transects_p40_r05	202	S
transects_p40_r05	203	S
transects_p40_r05	204	O
transects_p40_r05	205	O
transects_p40_r05	206	O
transects_p40_r05	207	O
transects_p40_r05	208	S
transects_p40_r05	209	S
transects_p40_r05	210	S
transects_p40_r05	211	S
transects_p40_r05	212	S
transects_p40_r05	213	S
transects_p40_r05	214	O
transects_p40_r05	215	O
transects_p40_r05	216	O
transects_p40_r05	217	S
transects_p40_r05	218	S
transects_p40_r05	219	S
transects_p40_r05	220	S
transects_p40_r05	221	O
transects_p40_r05	222	O
transects_p40_r05	223	O
transects_p40_r05	224	S
transects_p40_r05	225	S
transects_p40_r05	226	S
transects_p40_r05	227	S
transects_p40_r05	228	S
transects_p40_r05	229	O
transects_p40_r05	230	O
transects_p40_r05	231	O
transects_p40_r05	232	O
transects_p40_r05	233	S
transects_p40_r05	234	S
transects_p40_r05	235	S
transects_p40_r05	236	S
transects_p40_r05	237	S
transects_p40_r05	238	S
transects_p40_r05	239	O
transects_p40_r05	240	O
transects_p40_r05	241	O
transects_p40_r05	242	S
transects_p40_r05	243	S
transects_p40_r05	244	S
transects_p40_r05	245	S
transects_p40_r05	246	O
