simulation	patchID	patch_value
sc_p50_big_clusters_rep03	1	S
sc_p50_big_clusters_rep03	2	S
sc_p50_big_clusters_rep03	3	S
sc_p50_big_clusters_rep03	4	S
sc_p50_big_clusters_rep03	5	S
sc_p50_big_clusters_rep03	6	S
sc_p50_big_clusters_rep03	7	S
sc_p50_big_clusters_rep03	8	S
sc_p50_big_clusters_rep03	9	S
sc_p50_big_clusters_rep03	10	S
sc_p50_big_clusters_rep03	11	S
sc_p50_big_clusters_rep03	12	S
sc_p50_big_clusters_rep03	13	S
sc_p50_big_clusters_rep03	14	S
sc_p50_big_clusters_rep03	15	S
sc_p50_big_clusters_rep03	16	S
sc_p50_big_clusters_rep03	17	S
sc_p50_big_clusters_rep03	18	S
sc_p50_big_clusters_rep03	19	S
sc_p50_big_clusters_rep03	20	S
sc_p50_big_clusters_rep03	21	S
sc_p50_big_clusters_rep03	22	S
sc_p50_big_clusters_rep03	23	S
sc_p50_big_clusters_rep03	24	S
sc_p50_big_clusters_rep03	25	S
sc_p50_big_clusters_rep03	26	S
sc_p50_big_clusters_rep03	27	S
sc_p50_big_clusters_rep03	28	S
sc_p50_big_clusters_rep03	29	S
sc_p50_big_clusters_rep03	30	S
sc_p50_big_clusters_rep03	31	S
sc_p50_big_clusters_rep03	32	S
sc_p50_big_clusters_rep03	33	S
sc_p50_big_clusters_rep03	34	S
sc_p50_big_clusters_rep03	35	S
sc_p50_big_clusters_rep03	36	S
sc_p50_big_clusters_rep03	37	S
sc_p50_big_clusters_rep03	38	S
sc_p50_big_clusters_rep03	39	S
sc_p50_big_clusters_rep03	40	S
sc_p50_big_clusters_rep03	41	S
sc_p50_big_clusters_rep03	42	S
sc_p50_big_clusters_rep03	43	S
sc_p50_big_clusters_rep03	44	S
sc_p50_big_clusters_rep03	45	S
sc_p50_big_clusters_rep03	46	S
sc_p50_big_clusters_rep03	47	S
sc_p50_big_clusters_rep03	48	S
sc_p50_big_clusters_rep03	49	S
sc_p50_big_clusters_rep03	50	S
sc_p50_big_clusters_rep03	51	S
sc_p50_big_clusters_rep03	52	S
sc_p50_big_clusters_rep03	53	S
sc_p50_big_clusters_rep03	54	S
sc_p50_big_clusters_rep03	55	S
sc_p50_big_clusters_rep03	56	S
sc_p50_big_clusters_rep03	57	O
sc_p50_big_clusters_rep03	58	O
sc_p50_big_clusters_rep03	59	O
sc_p50_big_clusters_rep03	60	S
sc_p50_big_clusters_rep03	61	S
sc_p50_big_clusters_rep03	62	S
sc_p50_big_clusters_rep03	63	S
sc_p50_big_clusters_rep03	64	S
sc_p50_big_clusters_rep03	65	S
sc_p50_big_clusters_rep03	66	S
sc_p50_big_clusters_rep03	67	S
sc_p50_big_clusters_rep03	68	S
sc_p50_big_clusters_rep03	69	S
sc_p50_big_clusters_rep03	70	S
sc_p50_big_clusters_rep03	71	S
sc_p50_big_clusters_rep03	72	S
sc_p50_big_clusters_rep03	73	S
sc_p50_big_clusters_rep03	74	S
sc_p50_big_clusters_rep03	75	S
sc_p50_big_clusters_rep03	76	S
sc_p50_big_clusters_rep03	77	S
sc_p50_big_clusters_rep03	78	S
sc_p50_big_clusters_rep03	79	O
sc_p50_big_clusters_rep03	80	O
sc_p50_big_clusters_rep03	81	O
