simulation	patchID	patch_value
one_cluster_p40_r02	1	S
one_cluster_p40_r02	2	S
one_cluster_p40_r02	3	S
one_cluster_p40_r02	4	S
one_cluster_p40_r02	5	S
one_cluster_p40_r02	6	S
one_cluster_p40_r02	7	S
one_cluster_p40_r02	8	S
one_cluster_p40_r02	9	S
one_cluster_p40_r02	10	S
one_cluster_p40_r02	11	S
one_cluster_p40_r02	12	S
one_cluster_p40_r02	13	S
one_cluster_p40_r02	14	S
one_cluster_p40_r02	15	S
one_cluster_p40_r02	16	S
one_cluster_p40_r02	17	S
one_cluster_p40_r02	18	S
one_cluster_p40_r02	19	S
one_cluster_p40_r02	20	S
one_cluster_p40_r02	21	S
one_cluster_p40_r02	22	S
one_cluster_p40_r02	23	S
one_cluster_p40_r02	24	S
one_cluster_p40_r02	25	S
one_cluster_p40_r02	26	S
one_cluster_p40_r02	27	S
one_cluster_p40_r02	28	S
one_cluster_p40_r02	29	S
one_cluster_p40_r02	30	S
one_cluster_p40_r02	31	S
one_cluster_p40_r02	32	S
one_cluster_p40_r02	33	S
one_cluster_p40_r02	34	S
one_cluster_p40_r02	35	S
one_cluster_p40_r02	36	S
one_cluster_p40_r02	37	S
one_cluster_p40_r02	38	S
one_cluster_p40_r02	39	S
one_cluster_p40_r02	40	S
one_cluster_p40_r02	41	S
one_cluster_p40_r02	42	S
one_cluster_p40_r02	43	S
one_cluster_p40_r02	44	S
one_cluster_p40_r02	45	S
one_cluster_p40_r02	46	S
one_cluster_p40_r02	47	S
one_cluster_p40_r02	48	S
one_cluster_p40_r02	49	S
one_cluster_p40_r02	50	S
one_cluster_p40_r02	51	S
one_cluster_p40_r02	52	S
one_cluster_p40_r02	53	S
one_cluster_p40_r02	54	S
one_cluster_p40_r02	55	S
one_cluster_p40_r02	56	S
one_cluster_p40_r02	57	S
one_cluster_p40_r02	58	S
one_cluster_p40_r02	59	S
one_cluster_p40_r02	60	S
one_cluster_p40_r02	61	S
one_cluster_p40_r02	62	S
one_cluster_p40_r02	63	S
one_cluster_p40_r02	64	S
one_cluster_p40_r02	65	S
one_cluster_p40_r02	66	S
one_cluster_p40_r02	67	S
one_cluster_p40_r02	68	S
one_cluster_p40_r02	69	S
one_cluster_p40_r02	70	S
one_cluster_p40_r02	71	S
one_cluster_p40_r02	72	S
one_cluster_p40_r02	73	S
one_cluster_p40_r02	74	S
one_cluster_p40_r02	75	S
one_cluster_p40_r02	76	S
one_cluster_p40_r02	77	S
one_cluster_p40_r02	78	S
one_cluster_p40_r02	79	S
one_cluster_p40_r02	80	O
one_cluster_p40_r02	81	S
one_cluster_p40_r02	82	S
one_cluster_p40_r02	83	O
one_cluster_p40_r02	84	O
one_cluster_p40_r02	85	S
one_cluster_p40_r02	86	S
one_cluster_p40_r02	87	O
one_cluster_p40_r02	88	O
one_cluster_p40_r02	89	S
one_cluster_p40_r02	90	O
one_cluster_p40_r02	91	O
one_cluster_p40_r02	92	S
one_cluster_p40_r02	93	S
one_cluster_p40_r02	94	O
one_cluster_p40_r02	95	S
one_cluster_p40_r02	96	S
one_cluster_p40_r02	97	S
one_cluster_p40_r02	98	S
one_cluster_p40_r02	99	S
one_cluster_p40_r02	100	S
one_cluster_p40_r02	101	S
one_cluster_p40_r02	102	S
one_cluster_p40_r02	103	S
one_cluster_p40_r02	104	S
one_cluster_p40_r02	105	O
one_cluster_p40_r02	106	O
one_cluster_p40_r02	107	O
one_cluster_p40_r02	108	O
one_cluster_p40_r02	109	O
one_cluster_p40_r02	110	O
one_cluster_p40_r02	111	O
one_cluster_p40_r02	112	O
one_cluster_p40_r02	113	O
one_cluster_p40_r02	114	O
one_cluster_p40_r02	115	O
one_cluster_p40_r02	116	O
one_cluster_p40_r02	117	O
one_cluster_p40_r02	118	O
one_cluster_p40_r02	119	O
one_cluster_p40_r02	120	S
one_cluster_p40_r02	121	S
one_cluster_p40_r02	122	S
one_cluster_p40_r02	123	S
one_cluster_p40_r02	124	S
one_cluster_p40_r02	125	S
one_cluster_p40_r02	126	S
one_cluster_p40_r02	127	S
one_cluster_p40_r02	128	S
one_cluster_p40_r02	129	S
one_cluster_p40_r02	130	O
one_cluster_p40_r02	131	O
one_cluster_p40_r02	132	O
one_cluster_p40_r02	133	O
one_cluster_p40_r02	134	O
one_cluster_p40_r02	135	O
one_cluster_p40_r02	136	O
one_cluster_p40_r02	137	O
one_cluster_p40_r02	138	O
one_cluster_p40_r02	139	O
one_cluster_p40_r02	140	O
one_cluster_p40_r02	141	O
one_cluster_p40_r02	142	O
one_cluster_p40_r02	143	O
one_cluster_p40_r02	144	O
one_cluster_p40_r02	145	O
one_cluster_p40_r02	146	S
one_cluster_p40_r02	147	S
one_cluster_p40_r02	148	S
one_cluster_p40_r02	149	S
one_cluster_p40_r02	150	S
one_cluster_p40_r02	151	S
one_cluster_p40_r02	152	S
one_cluster_p40_r02	153	S
one_cluster_p40_r02	154	S
one_cluster_p40_r02	155	O
one_cluster_p40_r02	156	O
one_cluster_p40_r02	157	O
one_cluster_p40_r02	158	O
one_cluster_p40_r02	159	O
one_cluster_p40_r02	160	O
one_cluster_p40_r02	161	O
one_cluster_p40_r02	162	O
one_cluster_p40_r02	163	O
one_cluster_p40_r02	164	O
one_cluster_p40_r02	165	O
one_cluster_p40_r02	166	O
one_cluster_p40_r02	167	O
one_cluster_p40_r02	168	O
one_cluster_p40_r02	169	O
one_cluster_p40_r02	170	O
one_cluster_p40_r02	171	S
one_cluster_p40_r02	172	S
one_cluster_p40_r02	173	S
one_cluster_p40_r02	174	S
one_cluster_p40_r02	175	S
one_cluster_p40_r02	176	S
one_cluster_p40_r02	177	S
one_cluster_p40_r02	178	S
one_cluster_p40_r02	179	O
one_cluster_p40_r02	180	O
one_cluster_p40_r02	181	O
one_cluster_p40_r02	182	O
one_cluster_p40_r02	183	O
one_cluster_p40_r02	184	O
one_cluster_p40_r02	185	O
one_cluster_p40_r02	186	O
one_cluster_p40_r02	187	O
one_cluster_p40_r02	188	O
one_cluster_p40_r02	189	O
one_cluster_p40_r02	190	O
one_cluster_p40_r02	191	O
one_cluster_p40_r02	192	O
one_cluster_p40_r02	193	O
one_cluster_p40_r02	194	O
one_cluster_p40_r02	195	S
one_cluster_p40_r02	196	S
one_cluster_p40_r02	197	S
one_cluster_p40_r02	198	S
one_cluster_p40_r02	199	S
one_cluster_p40_r02	200	S
one_cluster_p40_r02	201	S
one_cluster_p40_r02	202	S
one_cluster_p40_r02	203	S
one_cluster_p40_r02	204	S
one_cluster_p40_r02	205	O
one_cluster_p40_r02	206	O
one_cluster_p40_r02	207	O
one_cluster_p40_r02	208	O
one_cluster_p40_r02	209	O
one_cluster_p40_r02	210	O
one_cluster_p40_r02	211	O
one_cluster_p40_r02	212	O
one_cluster_p40_r02	213	O
one_cluster_p40_r02	214	O
one_cluster_p40_r02	215	O
one_cluster_p40_r02	216	O
one_cluster_p40_r02	217	O
one_cluster_p40_r02	218	O
one_cluster_p40_r02	219	O
one_cluster_p40_r02	220	S
one_cluster_p40_r02	221	S
one_cluster_p40_r02	222	S
one_cluster_p40_r02	223	S
one_cluster_p40_r02	224	S
one_cluster_p40_r02	225	S
one_cluster_p40_r02	226	S
one_cluster_p40_r02	227	S
one_cluster_p40_r02	228	S
one_cluster_p40_r02	229	O
one_cluster_p40_r02	230	O
one_cluster_p40_r02	231	O
one_cluster_p40_r02	232	O
one_cluster_p40_r02	233	O
one_cluster_p40_r02	234	O
one_cluster_p40_r02	235	O
one_cluster_p40_r02	236	O
one_cluster_p40_r02	237	O
one_cluster_p40_r02	238	O
one_cluster_p40_r02	239	O
one_cluster_p40_r02	240	O
one_cluster_p40_r02	241	O
one_cluster_p40_r02	242	O
one_cluster_p40_r02	243	O
one_cluster_p40_r02	244	O
one_cluster_p40_r02	245	S
one_cluster_p40_r02	246	S
one_cluster_p40_r02	247	S
one_cluster_p40_r02	248	S
one_cluster_p40_r02	249	S
one_cluster_p40_r02	250	S
one_cluster_p40_r02	251	S
one_cluster_p40_r02	252	S
one_cluster_p40_r02	253	S
one_cluster_p40_r02	254	S
one_cluster_p40_r02	255	O
one_cluster_p40_r02	256	O
one_cluster_p40_r02	257	O
one_cluster_p40_r02	258	O
one_cluster_p40_r02	259	O
one_cluster_p40_r02	260	O
one_cluster_p40_r02	261	O
one_cluster_p40_r02	262	O
one_cluster_p40_r02	263	O
one_cluster_p40_r02	264	O
one_cluster_p40_r02	265	O
one_cluster_p40_r02	266	O
one_cluster_p40_r02	267	O
one_cluster_p40_r02	268	O
one_cluster_p40_r02	269	O
one_cluster_p40_r02	270	S
one_cluster_p40_r02	271	S
one_cluster_p40_r02	272	S
one_cluster_p40_r02	273	S
one_cluster_p40_r02	274	S
one_cluster_p40_r02	275	S
one_cluster_p40_r02	276	S
one_cluster_p40_r02	277	S
one_cluster_p40_r02	278	S
one_cluster_p40_r02	279	S
one_cluster_p40_r02	280	O
one_cluster_p40_r02	281	O
one_cluster_p40_r02	282	O
one_cluster_p40_r02	283	O
one_cluster_p40_r02	284	O
one_cluster_p40_r02	285	O
one_cluster_p40_r02	286	O
one_cluster_p40_r02	287	O
one_cluster_p40_r02	288	O
one_cluster_p40_r02	289	O
one_cluster_p40_r02	290	O
one_cluster_p40_r02	291	O
one_cluster_p40_r02	292	O
one_cluster_p40_r02	293	O
one_cluster_p40_r02	294	O
one_cluster_p40_r02	295	S
one_cluster_p40_r02	296	S
one_cluster_p40_r02	297	S
one_cluster_p40_r02	298	S
one_cluster_p40_r02	299	S
one_cluster_p40_r02	300	S
one_cluster_p40_r02	301	S
one_cluster_p40_r02	302	S
one_cluster_p40_r02	303	S
one_cluster_p40_r02	304	O
one_cluster_p40_r02	305	O
one_cluster_p40_r02	306	O
one_cluster_p40_r02	307	O
one_cluster_p40_r02	308	O
one_cluster_p40_r02	309	O
one_cluster_p40_r02	310	O
one_cluster_p40_r02	311	O
one_cluster_p40_r02	312	O
one_cluster_p40_r02	313	O
one_cluster_p40_r02	314	O
one_cluster_p40_r02	315	O
one_cluster_p40_r02	316	O
one_cluster_p40_r02	317	O
one_cluster_p40_r02	318	O
one_cluster_p40_r02	319	O
one_cluster_p40_r02	320	S
one_cluster_p40_r02	321	S
one_cluster_p40_r02	322	S
one_cluster_p40_r02	323	S
one_cluster_p40_r02	324	S
