simulation	patchID	patch_value
transects_p10_r03	1	O
transects_p10_r03	2	S
transects_p10_r03	3	S
transects_p10_r03	4	S
transects_p10_r03	5	S
transects_p10_r03	6	S
transects_p10_r03	7	S
transects_p10_r03	8	S
transects_p10_r03	9	S
transects_p10_r03	10	S
transects_p10_r03	11	O
transects_p10_r03	12	S
transects_p10_r03	13	S
transects_p10_r03	14	S
transects_p10_r03	15	S
transects_p10_r03	16	S
transects_p10_r03	17	S
transects_p10_r03	18	S
transects_p10_r03	19	S
transects_p10_r03	20	S
transects_p10_r03	21	O
transects_p10_r03	22	S
transects_p10_r03	23	S
transects_p10_r03	24	S
transects_p10_r03	25	S
transects_p10_r03	26	O
transects_p10_r03	27	S
transects_p10_r03	28	S
transects_p10_r03	29	S
transects_p10_r03	30	S
transects_p10_r03	31	S
transects_p10_r03	32	S
transects_p10_r03	33	S
transects_p10_r03	34	S
transects_p10_r03	35	S
transects_p10_r03	36	O
transects_p10_r03	37	S
transects_p10_r03	38	S
transects_p10_r03	39	S
transects_p10_r03	40	S
transects_p10_r03	41	S
transects_p10_r03	42	S
transects_p10_r03	43	S
transects_p10_r03	44	S
transects_p10_r03	45	S
transects_p10_r03	46	O
transects_p10_r03	47	S
transects_p10_r03	48	S
transects_p10_r03	49	S
transects_p10_r03	50	S
transects_p10_r03	51	O
transects_p10_r03	52	S
transects_p10_r03	53	S
transects_p10_r03	54	S
transects_p10_r03	55	S
transects_p10_r03	56	S
transects_p10_r03	57	S
transects_p10_r03	58	S
transects_p10_r03	59	S
transects_p10_r03	60	S
transects_p10_r03	61	O
transects_p10_r03	62	S
transects_p10_r03	63	S
transects_p10_r03	64	S
transects_p10_r03	65	S
transects_p10_r03	66	S
transects_p10_r03	67	S
transects_p10_r03	68	S
transects_p10_r03	69	S
transects_p10_r03	70	S
transects_p10_r03	71	O
transects_p10_r03	72	S
transects_p10_r03	73	S
transects_p10_r03	74	S
transects_p10_r03	75	S
transects_p10_r03	76	O
transects_p10_r03	77	S
transects_p10_r03	78	S
transects_p10_r03	79	S
transects_p10_r03	80	S
transects_p10_r03	81	S
transects_p10_r03	82	S
transects_p10_r03	83	S
transects_p10_r03	84	S
transects_p10_r03	85	S
transects_p10_r03	86	O
transects_p10_r03	87	S
transects_p10_r03	88	S
transects_p10_r03	89	S
transects_p10_r03	90	S
transects_p10_r03	91	S
transects_p10_r03	92	S
transects_p10_r03	93	S
transects_p10_r03	94	S
transects_p10_r03	95	S
transects_p10_r03	96	O
transects_p10_r03	97	S
transects_p10_r03	98	S
transects_p10_r03	99	S
transects_p10_r03	100	S
transects_p10_r03	101	O
transects_p10_r03	102	S
transects_p10_r03	103	S
transects_p10_r03	104	S
transects_p10_r03	105	S
transects_p10_r03	106	S
transects_p10_r03	107	S
transects_p10_r03	108	S
transects_p10_r03	109	S
transects_p10_r03	110	S
transects_p10_r03	111	O
transects_p10_r03	112	S
transects_p10_r03	113	S
transects_p10_r03	114	S
transects_p10_r03	115	S
transects_p10_r03	116	S
transects_p10_r03	117	S
transects_p10_r03	118	S
transects_p10_r03	119	S
transects_p10_r03	120	S
transects_p10_r03	121	O
transects_p10_r03	122	S
transects_p10_r03	123	S
transects_p10_r03	124	S
transects_p10_r03	125	S
transects_p10_r03	126	O
transects_p10_r03	127	S
transects_p10_r03	128	S
transects_p10_r03	129	S
transects_p10_r03	130	S
transects_p10_r03	131	S
transects_p10_r03	132	S
transects_p10_r03	133	S
transects_p10_r03	134	S
transects_p10_r03	135	S
transects_p10_r03	136	O
transects_p10_r03	137	S
transects_p10_r03	138	S
transects_p10_r03	139	S
transects_p10_r03	140	S
transects_p10_r03	141	S
transects_p10_r03	142	S
transects_p10_r03	143	S
transects_p10_r03	144	S
transects_p10_r03	145	S
transects_p10_r03	146	O
transects_p10_r03	147	S
transects_p10_r03	148	S
transects_p10_r03	149	S
transects_p10_r03	150	S
transects_p10_r03	151	O
transects_p10_r03	152	S
transects_p10_r03	153	S
transects_p10_r03	154	S
transects_p10_r03	155	S
transects_p10_r03	156	S
transects_p10_r03	157	S
transects_p10_r03	158	S
transects_p10_r03	159	S
transects_p10_r03	160	S
transects_p10_r03	161	O
transects_p10_r03	162	S
transects_p10_r03	163	S
transects_p10_r03	164	S
transects_p10_r03	165	S
transects_p10_r03	166	S
transects_p10_r03	167	S
transects_p10_r03	168	S
transects_p10_r03	169	S
transects_p10_r03	170	S
transects_p10_r03	171	O
transects_p10_r03	172	S
transects_p10_r03	173	S
transects_p10_r03	174	S
transects_p10_r03	175	S
transects_p10_r03	176	O
transects_p10_r03	177	S
transects_p10_r03	178	S
transects_p10_r03	179	S
transects_p10_r03	180	S
transects_p10_r03	181	S
transects_p10_r03	182	S
transects_p10_r03	183	S
transects_p10_r03	184	S
transects_p10_r03	185	S
transects_p10_r03	186	O
transects_p10_r03	187	S
transects_p10_r03	188	S
transects_p10_r03	189	S
transects_p10_r03	190	S
transects_p10_r03	191	S
transects_p10_r03	192	S
transects_p10_r03	193	S
transects_p10_r03	194	S
transects_p10_r03	195	S
transects_p10_r03	196	O
transects_p10_r03	197	S
transects_p10_r03	198	S
transects_p10_r03	199	S
transects_p10_r03	200	S
transects_p10_r03	201	O
transects_p10_r03	202	S
transects_p10_r03	203	S
transects_p10_r03	204	S
transects_p10_r03	205	S
transects_p10_r03	206	S
transects_p10_r03	207	S
transects_p10_r03	208	S
transects_p10_r03	209	S
transects_p10_r03	210	S
transects_p10_r03	211	O
transects_p10_r03	212	S
transects_p10_r03	213	S
transects_p10_r03	214	S
transects_p10_r03	215	S
