simulation	patchID	patch_value
empty_p50_small_clusters_rep05	1	S
empty_p50_small_clusters_rep05	2	S
empty_p50_small_clusters_rep05	3	S
empty_p50_small_clusters_rep05	4	S
empty_p50_small_clusters_rep05	5	S
empty_p50_small_clusters_rep05	6	O
empty_p50_small_clusters_rep05	7	O
empty_p50_small_clusters_rep05	8	O
empty_p50_small_clusters_rep05	9	O
empty_p50_small_clusters_rep05	10	S
empty_p50_small_clusters_rep05	11	S
empty_p50_small_clusters_rep05	12	S
empty_p50_small_clusters_rep05	13	S
empty_p50_small_clusters_rep05	14	S
empty_p50_small_clusters_rep05	15	S
empty_p50_small_clusters_rep05	16	S
empty_p50_small_clusters_rep05	17	S
empty_p50_small_clusters_rep05	18	S
empty_p50_small_clusters_rep05	19	S
empty_p50_small_clusters_rep05	20	S
empty_p50_small_clusters_rep05	21	S
empty_p50_small_clusters_rep05	22	S
empty_p50_small_clusters_rep05	23	S
empty_p50_small_clusters_rep05	24	S
empty_p50_small_clusters_rep05	25	S
empty_p50_small_clusters_rep05	26	S
empty_p50_small_clusters_rep05	27	S
empty_p50_small_clusters_rep05	28	S
empty_p50_small_clusters_rep05	29	S
empty_p50_small_clusters_rep05	30	S
empty_p50_small_clusters_rep05	31	S
empty_p50_small_clusters_rep05	32	O
empty_p50_small_clusters_rep05	33	O
empty_p50_small_clusters_rep05	34	O
empty_p50_small_clusters_rep05	35	O
empty_p50_small_clusters_rep05	36	O
empty_p50_small_clusters_rep05	37	O
empty_p50_small_clusters_rep05	38	S
empty_p50_small_clusters_rep05	39	S
empty_p50_small_clusters_rep05	40	S
empty_p50_small_clusters_rep05	41	S
empty_p50_small_clusters_rep05	42	S
empty_p50_small_clusters_rep05	43	S
empty_p50_small_clusters_rep05	44	S
empty_p50_small_clusters_rep05	45	S
empty_p50_small_clusters_rep05	46	S
empty_p50_small_clusters_rep05	47	S
empty_p50_small_clusters_rep05	48	S
empty_p50_small_clusters_rep05	49	S
empty_p50_small_clusters_rep05	50	S
empty_p50_small_clusters_rep05	51	S
empty_p50_small_clusters_rep05	52	S
empty_p50_small_clusters_rep05	53	S
empty_p50_small_clusters_rep05	54	S
empty_p50_small_clusters_rep05	55	S
empty_p50_small_clusters_rep05	56	S
empty_p50_small_clusters_rep05	57	O
empty_p50_small_clusters_rep05	58	O
empty_p50_small_clusters_rep05	59	O
empty_p50_small_clusters_rep05	60	O
empty_p50_small_clusters_rep05	61	O
empty_p50_small_clusters_rep05	62	S
empty_p50_small_clusters_rep05	63	S
empty_p50_small_clusters_rep05	64	S
empty_p50_small_clusters_rep05	65	S
empty_p50_small_clusters_rep05	66	S
empty_p50_small_clusters_rep05	67	S
empty_p50_small_clusters_rep05	68	S
empty_p50_small_clusters_rep05	69	S
empty_p50_small_clusters_rep05	70	S
empty_p50_small_clusters_rep05	71	S
empty_p50_small_clusters_rep05	72	S
empty_p50_small_clusters_rep05	73	S
empty_p50_small_clusters_rep05	74	S
empty_p50_small_clusters_rep05	75	S
empty_p50_small_clusters_rep05	76	S
empty_p50_small_clusters_rep05	77	S
empty_p50_small_clusters_rep05	78	S
empty_p50_small_clusters_rep05	79	O
empty_p50_small_clusters_rep05	80	O
empty_p50_small_clusters_rep05	81	O
empty_p50_small_clusters_rep05	82	S
empty_p50_small_clusters_rep05	83	O
empty_p50_small_clusters_rep05	84	O
empty_p50_small_clusters_rep05	85	O
empty_p50_small_clusters_rep05	86	O
empty_p50_small_clusters_rep05	87	S
empty_p50_small_clusters_rep05	88	S
empty_p50_small_clusters_rep05	89	S
empty_p50_small_clusters_rep05	90	S
empty_p50_small_clusters_rep05	91	S
empty_p50_small_clusters_rep05	92	S
empty_p50_small_clusters_rep05	93	S
empty_p50_small_clusters_rep05	94	S
empty_p50_small_clusters_rep05	95	S
empty_p50_small_clusters_rep05	96	S
empty_p50_small_clusters_rep05	97	S
empty_p50_small_clusters_rep05	98	S
empty_p50_small_clusters_rep05	99	S
empty_p50_small_clusters_rep05	100	S
empty_p50_small_clusters_rep05	101	S
empty_p50_small_clusters_rep05	102	O
empty_p50_small_clusters_rep05	103	O
empty_p50_small_clusters_rep05	104	O
empty_p50_small_clusters_rep05	105	O
empty_p50_small_clusters_rep05	106	O
empty_p50_small_clusters_rep05	107	O
empty_p50_small_clusters_rep05	108	O
empty_p50_small_clusters_rep05	109	O
empty_p50_small_clusters_rep05	110	O
empty_p50_small_clusters_rep05	111	O
empty_p50_small_clusters_rep05	112	O
empty_p50_small_clusters_rep05	113	S
empty_p50_small_clusters_rep05	114	S
empty_p50_small_clusters_rep05	115	S
empty_p50_small_clusters_rep05	116	S
empty_p50_small_clusters_rep05	117	S
empty_p50_small_clusters_rep05	118	S
empty_p50_small_clusters_rep05	119	O
empty_p50_small_clusters_rep05	120	S
empty_p50_small_clusters_rep05	121	S
empty_p50_small_clusters_rep05	122	O
empty_p50_small_clusters_rep05	123	S
empty_p50_small_clusters_rep05	124	S
empty_p50_small_clusters_rep05	125	S
empty_p50_small_clusters_rep05	126	O
empty_p50_small_clusters_rep05	127	O
empty_p50_small_clusters_rep05	128	O
empty_p50_small_clusters_rep05	129	O
empty_p50_small_clusters_rep05	130	O
empty_p50_small_clusters_rep05	131	O
empty_p50_small_clusters_rep05	132	O
empty_p50_small_clusters_rep05	133	O
empty_p50_small_clusters_rep05	134	O
empty_p50_small_clusters_rep05	135	O
empty_p50_small_clusters_rep05	136	O
empty_p50_small_clusters_rep05	137	O
empty_p50_small_clusters_rep05	138	S
empty_p50_small_clusters_rep05	139	S
empty_p50_small_clusters_rep05	140	S
empty_p50_small_clusters_rep05	141	S
empty_p50_small_clusters_rep05	142	S
empty_p50_small_clusters_rep05	143	S
empty_p50_small_clusters_rep05	144	S
empty_p50_small_clusters_rep05	145	S
empty_p50_small_clusters_rep05	146	S
empty_p50_small_clusters_rep05	147	S
empty_p50_small_clusters_rep05	148	S
empty_p50_small_clusters_rep05	149	S
empty_p50_small_clusters_rep05	150	S
empty_p50_small_clusters_rep05	151	O
empty_p50_small_clusters_rep05	152	O
empty_p50_small_clusters_rep05	153	O
empty_p50_small_clusters_rep05	154	O
empty_p50_small_clusters_rep05	155	O
empty_p50_small_clusters_rep05	156	O
empty_p50_small_clusters_rep05	157	O
empty_p50_small_clusters_rep05	158	O
empty_p50_small_clusters_rep05	159	O
empty_p50_small_clusters_rep05	160	O
empty_p50_small_clusters_rep05	161	O
empty_p50_small_clusters_rep05	162	O
empty_p50_small_clusters_rep05	163	S
empty_p50_small_clusters_rep05	164	S
empty_p50_small_clusters_rep05	165	S
empty_p50_small_clusters_rep05	166	S
empty_p50_small_clusters_rep05	167	S
empty_p50_small_clusters_rep05	168	S
empty_p50_small_clusters_rep05	169	O
empty_p50_small_clusters_rep05	170	O
empty_p50_small_clusters_rep05	171	O
empty_p50_small_clusters_rep05	172	S
empty_p50_small_clusters_rep05	173	S
empty_p50_small_clusters_rep05	174	S
empty_p50_small_clusters_rep05	175	S
empty_p50_small_clusters_rep05	176	O
empty_p50_small_clusters_rep05	177	O
empty_p50_small_clusters_rep05	178	O
empty_p50_small_clusters_rep05	179	O
empty_p50_small_clusters_rep05	180	S
empty_p50_small_clusters_rep05	181	O
empty_p50_small_clusters_rep05	182	O
empty_p50_small_clusters_rep05	183	O
empty_p50_small_clusters_rep05	184	O
empty_p50_small_clusters_rep05	185	O
empty_p50_small_clusters_rep05	186	S
empty_p50_small_clusters_rep05	187	O
empty_p50_small_clusters_rep05	188	S
empty_p50_small_clusters_rep05	189	O
empty_p50_small_clusters_rep05	190	S
empty_p50_small_clusters_rep05	191	S
empty_p50_small_clusters_rep05	192	S
empty_p50_small_clusters_rep05	193	O
empty_p50_small_clusters_rep05	194	O
empty_p50_small_clusters_rep05	195	O
empty_p50_small_clusters_rep05	196	O
empty_p50_small_clusters_rep05	197	O
empty_p50_small_clusters_rep05	198	S
empty_p50_small_clusters_rep05	199	S
empty_p50_small_clusters_rep05	200	S
empty_p50_small_clusters_rep05	201	O
empty_p50_small_clusters_rep05	202	S
empty_p50_small_clusters_rep05	203	S
empty_p50_small_clusters_rep05	204	S
empty_p50_small_clusters_rep05	205	S
empty_p50_small_clusters_rep05	206	S
empty_p50_small_clusters_rep05	207	S
empty_p50_small_clusters_rep05	208	O
empty_p50_small_clusters_rep05	209	O
empty_p50_small_clusters_rep05	210	S
empty_p50_small_clusters_rep05	211	S
empty_p50_small_clusters_rep05	212	S
empty_p50_small_clusters_rep05	213	O
empty_p50_small_clusters_rep05	214	O
empty_p50_small_clusters_rep05	215	S
empty_p50_small_clusters_rep05	216	O
empty_p50_small_clusters_rep05	217	O
empty_p50_small_clusters_rep05	218	O
empty_p50_small_clusters_rep05	219	O
empty_p50_small_clusters_rep05	220	O
empty_p50_small_clusters_rep05	221	O
empty_p50_small_clusters_rep05	222	O
empty_p50_small_clusters_rep05	223	O
empty_p50_small_clusters_rep05	224	S
empty_p50_small_clusters_rep05	225	S
empty_p50_small_clusters_rep05	226	S
empty_p50_small_clusters_rep05	227	S
empty_p50_small_clusters_rep05	228	S
empty_p50_small_clusters_rep05	229	S
empty_p50_small_clusters_rep05	230	S
empty_p50_small_clusters_rep05	231	S
empty_p50_small_clusters_rep05	232	S
empty_p50_small_clusters_rep05	233	S
empty_p50_small_clusters_rep05	234	S
empty_p50_small_clusters_rep05	235	S
empty_p50_small_clusters_rep05	236	O
empty_p50_small_clusters_rep05	237	O
empty_p50_small_clusters_rep05	238	O
empty_p50_small_clusters_rep05	239	O
empty_p50_small_clusters_rep05	240	S
empty_p50_small_clusters_rep05	241	O
empty_p50_small_clusters_rep05	242	O
empty_p50_small_clusters_rep05	243	O
empty_p50_small_clusters_rep05	244	O
empty_p50_small_clusters_rep05	245	O
empty_p50_small_clusters_rep05	246	O
empty_p50_small_clusters_rep05	247	O
empty_p50_small_clusters_rep05	248	O
empty_p50_small_clusters_rep05	249	O
empty_p50_small_clusters_rep05	250	O
empty_p50_small_clusters_rep05	251	S
empty_p50_small_clusters_rep05	252	O
empty_p50_small_clusters_rep05	253	O
empty_p50_small_clusters_rep05	254	O
empty_p50_small_clusters_rep05	255	O
empty_p50_small_clusters_rep05	256	O
empty_p50_small_clusters_rep05	257	S
empty_p50_small_clusters_rep05	258	S
empty_p50_small_clusters_rep05	259	S
empty_p50_small_clusters_rep05	260	S
empty_p50_small_clusters_rep05	261	O
empty_p50_small_clusters_rep05	262	O
empty_p50_small_clusters_rep05	263	O
empty_p50_small_clusters_rep05	264	O
empty_p50_small_clusters_rep05	265	O
empty_p50_small_clusters_rep05	266	O
empty_p50_small_clusters_rep05	267	O
empty_p50_small_clusters_rep05	268	O
empty_p50_small_clusters_rep05	269	O
empty_p50_small_clusters_rep05	270	S
empty_p50_small_clusters_rep05	271	O
empty_p50_small_clusters_rep05	272	O
empty_p50_small_clusters_rep05	273	O
empty_p50_small_clusters_rep05	274	O
empty_p50_small_clusters_rep05	275	S
empty_p50_small_clusters_rep05	276	O
empty_p50_small_clusters_rep05	277	O
empty_p50_small_clusters_rep05	278	O
empty_p50_small_clusters_rep05	279	O
empty_p50_small_clusters_rep05	280	O
empty_p50_small_clusters_rep05	281	O
empty_p50_small_clusters_rep05	282	O
empty_p50_small_clusters_rep05	283	O
empty_p50_small_clusters_rep05	284	S
empty_p50_small_clusters_rep05	285	S
empty_p50_small_clusters_rep05	286	S
empty_p50_small_clusters_rep05	287	O
empty_p50_small_clusters_rep05	288	O
empty_p50_small_clusters_rep05	289	O
empty_p50_small_clusters_rep05	290	O
empty_p50_small_clusters_rep05	291	S
empty_p50_small_clusters_rep05	292	O
empty_p50_small_clusters_rep05	293	O
empty_p50_small_clusters_rep05	294	O
empty_p50_small_clusters_rep05	295	O
empty_p50_small_clusters_rep05	296	O
empty_p50_small_clusters_rep05	297	O
empty_p50_small_clusters_rep05	298	O
empty_p50_small_clusters_rep05	299	O
empty_p50_small_clusters_rep05	300	S
empty_p50_small_clusters_rep05	301	O
empty_p50_small_clusters_rep05	302	O
empty_p50_small_clusters_rep05	303	O
empty_p50_small_clusters_rep05	304	O
empty_p50_small_clusters_rep05	305	O
empty_p50_small_clusters_rep05	306	O
empty_p50_small_clusters_rep05	307	O
empty_p50_small_clusters_rep05	308	S
empty_p50_small_clusters_rep05	309	S
empty_p50_small_clusters_rep05	310	S
empty_p50_small_clusters_rep05	311	S
empty_p50_small_clusters_rep05	312	O
empty_p50_small_clusters_rep05	313	S
empty_p50_small_clusters_rep05	314	S
empty_p50_small_clusters_rep05	315	O
empty_p50_small_clusters_rep05	316	S
empty_p50_small_clusters_rep05	317	O
empty_p50_small_clusters_rep05	318	O
empty_p50_small_clusters_rep05	319	O
empty_p50_small_clusters_rep05	320	O
