
  N E M O A G E 0.32.6b DMI [06 Mar 2025]

  Copyright (C) 2006-2025 The Authors
  This is free software; see the source for copying
  conditions. There is NO warranty; not even for 
  MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.
  Repository: https://bitbucket.org/ecoevo/nemo-age-release
  Support: nemo-simul@googlegroups.com
-----------------------------------------------------------
reading parameters from "ini_files/run/dispersed_p25_r03_sel_O_k30_b0.03.ini"
setting random seed from input value: 9999

>>>> WARNING::"quanti_allele_value" has less values than the number of loci, allelic values will be recycled among loci.

--- SIMULATION 1/1 ---- [ dispersed_p25_r03_sel_O_k30_b0.03 ]

    start: 10-02-2026 13:38:59
    mode: overwrite
    population: 4 stages, 625 patches
    traits: quant(0)
    LCEs: quanti_init(0), breed_disperse(1), seed_disperse(2), viability_selection(3), regulation(4), save_stats(5), aging_multi(6), save_files(7)
    outputs: results/sel_O/dispersed/p25/r03/run/{*.log, quanti/*.quanti, *.txt}


    replicate 1/20 [13:38:59] 1/1000                
    replicate 1/20 [13:38:59] 1/1000
>>>> WARNING::offspring containers are not empty at time of breeding, flushing.

    replicate 1/20 [13:38:59] 2/1000
    replicate 1/20 [13:38:59] 3/1000
    replicate 1/20 [13:38:59] 4/1000
    replicate 1/20 [13:38:59] 5/1000
    replicate 1/20 [13:38:59] 6/1000
    replicate 1/20 [13:38:59] 7/1000
    replicate 1/20 [13:38:59] 8/1000
    replicate 1/20 [13:38:59] 9/1000
    replicate 1/20 [13:38:59] 10/1000
    replicate 1/20 [13:38:59] 11/1000
    replicate 1/20 [13:38:59] 12/1000
    replicate 1/20 [13:38:59] 13/1000
    replicate 1/20 [13:38:59] 14/1000
    replicate 1/20 [13:38:59] 15/1000
    replicate 1/20 [13:38:59] 16/1000
    replicate 1/20 [13:38:59] 17/1000
    replicate 1/20 [13:38:59] 18/1000
    replicate 1/20 [13:38:59] 19/1000
    replicate 1/20 [13:38:59] 20/1000
    replicate 1/20 [13:38:59] 21/1000
    replicate 1/20 [13:38:59] 22/1000
    replicate 1/20 [13:38:59] 23/1000
    replicate 1/20 [13:38:59] 24/1000
    replicate 1/20 [13:38:59] 25/1000
    replicate 1/20 [13:38:59] 26/1000
    replicate 1/20 [13:38:59] 27/1000
    replicate 1/20 [13:38:59] 28/1000
    replicate 1/20 [13:38:59] 29/1000
    replicate 1/20 [13:38:59] 30/1000
    replicate 1/20 [13:38:59] 31/1000
    replicate 1/20 [13:38:59] 32/1000
    replicate 1/20 [13:38:59] 33/1000
    replicate 1/20 [13:38:59] 34/1000
    replicate 1/20 [13:38:59] 35/1000
    replicate 1/20 [13:38:59] 36/1000
    replicate 1/20 [13:38:59] 37/1000
    replicate 1/20 [13:38:59] 38/1000
    replicate 1/20 [13:38:59] 39/1000
    replicate 1/20 [13:38:59] 40/1000
    replicate 1/20 [13:38:59] 41/1000
    replicate 1/20 [13:38:59] 42/1000
    replicate 1/20 [13:38:59] 43/1000
    replicate 1/20 [13:38:59] 44/1000
    replicate 1/20 [13:38:59] 45/1000
    replicate 1/20 [13:38:59] 46/1000
    replicate 1/20 [13:38:59] 47/1000
    replicate 1/20 [13:38:59] 48/1000
    replicate 1/20 [13:38:59] 49/1000
    replicate 1/20 [13:39:00] 50/1000
    replicate 1/20 [13:39:00] 51/1000
    replicate 1/20 [13:39:00] 52/1000
    replicate 1/20 [13:39:00] 53/1000
    replicate 1/20 [13:39:00] 54/1000
    replicate 1/20 [13:39:00] 55/1000
    replicate 1/20 [13:39:00] 56/1000
    replicate 1/20 [13:39:00] 57/1000
    replicate 1/20 [13:39:00] 58/1000
    replicate 1/20 [13:39:00] 59/1000
    replicate 1/20 [13:39:00] 60/1000
    replicate 1/20 [13:39:00] 61/1000
    replicate 1/20 [13:39:00] 62/1000
    replicate 1/20 [13:39:00] 63/1000
    replicate 1/20 [13:39:00] 64/1000
    replicate 1/20 [13:39:00] 65/1000
    replicate 1/20 [13:39:00] 66/1000
    replicate 1/20 [13:39:00] 67/1000
    replicate 1/20 [13:39:00] 68/1000
    replicate 1/20 [13:39:00] 69/1000
    replicate 1/20 [13:39:00] 70/1000
    replicate 1/20 [13:39:00] 71/1000
    replicate 1/20 [13:39:00] 72/1000
    replicate 1/20 [13:39:00] 73/1000
    replicate 1/20 [13:39:00] 74/1000
    replicate 1/20 [13:39:00] 75/1000
    replicate 1/20 [13:39:00] 76/1000
    replicate 1/20 [13:39:00] 77/1000
    replicate 1/20 [13:39:00] 78/1000
    replicate 1/20 [13:39:00] 79/1000
    replicate 1/20 [13:39:00] 80/1000
    replicate 1/20 [13:39:00] 81/1000
    replicate 1/20 [13:39:00] 82/1000
    replicate 1/20 [13:39:00] 83/1000
    replicate 1/20 [13:39:00] 84/1000
    replicate 1/20 [13:39:00] 85/1000
    replicate 1/20 [13:39:00] 86/1000
    replicate 1/20 [13:39:00] 87/1000
    replicate 1/20 [13:39:00] 88/1000
    replicate 1/20 [13:39:00] 89/1000
    replicate 1/20 [13:39:00] 90/1000
    replicate 1/20 [13:39:00] 91/1000
    replicate 1/20 [13:39:00] 92/1000
    replicate 1/20 [13:39:00] 93/1000
    replicate 1/20 [13:39:01] 94/1000
    replicate 1/20 [13:39:01] 95/1000
    replicate 1/20 [13:39:01] 96/1000
    replicate 1/20 [13:39:01] 97/1000
    replicate 1/20 [13:39:01] 98/1000
    replicate 1/20 [13:39:01] 99/1000
    replicate 1/20 [13:39:01] 100/1000
    replicate 1/20 [13:39:03] 200/1000
    replicate 1/20 [13:39:05] 300/1000
    replicate 1/20 [13:39:08] 400/1000
    replicate 1/20 [13:39:10] 500/1000
    replicate 1/20 [13:39:12] 600/1000
    replicate 1/20 [13:39:15] 700/1000
    replicate 1/20 [13:39:17] 800/1000
    replicate 1/20 [13:39:19] 900/1000
    replicate 1/20 [13:39:22] 1000/1000
    replicate 2/20 [13:39:22] 1/1000                
    replicate 2/20 [13:39:22] 1/1000
>>>> WARNING::offspring containers are not empty at time of breeding, flushing.

    replicate 2/20 [13:39:22] 2/1000
    replicate 2/20 [13:39:22] 3/1000
    replicate 2/20 [13:39:22] 4/1000
    replicate 2/20 [13:39:22] 5/1000
    replicate 2/20 [13:39:22] 6/1000
    replicate 2/20 [13:39:22] 7/1000
    replicate 2/20 [13:39:22] 8/1000
    replicate 2/20 [13:39:22] 9/1000
    replicate 2/20 [13:39:22] 10/1000
    replicate 2/20 [13:39:22] 11/1000
    replicate 2/20 [13:39:22] 12/1000
    replicate 2/20 [13:39:22] 13/1000
    replicate 2/20 [13:39:22] 14/1000
    replicate 2/20 [13:39:22] 15/1000
    replicate 2/20 [13:39:22] 16/1000
    replicate 2/20 [13:39:22] 17/1000
    replicate 2/20 [13:39:22] 18/1000
    replicate 2/20 [13:39:22] 19/1000
    replicate 2/20 [13:39:22] 20/1000
    replicate 2/20 [13:39:22] 21/1000
    replicate 2/20 [13:39:22] 22/1000
    replicate 2/20 [13:39:22] 23/1000
    replicate 2/20 [13:39:22] 24/1000
    replicate 2/20 [13:39:22] 25/1000
    replicate 2/20 [13:39:22] 26/1000
    replicate 2/20 [13:39:22] 27/1000
    replicate 2/20 [13:39:22] 28/1000
    replicate 2/20 [13:39:22] 29/1000
    replicate 2/20 [13:39:22] 30/1000
    replicate 2/20 [13:39:22] 31/1000
    replicate 2/20 [13:39:22] 32/1000
    replicate 2/20 [13:39:22] 33/1000
    replicate 2/20 [13:39:22] 34/1000
    replicate 2/20 [13:39:22] 35/1000
    replicate 2/20 [13:39:22] 36/1000
    replicate 2/20 [13:39:22] 37/1000
    replicate 2/20 [13:39:23] 38/1000
    replicate 2/20 [13:39:23] 39/1000
    replicate 2/20 [13:39:23] 40/1000
    replicate 2/20 [13:39:23] 41/1000
    replicate 2/20 [13:39:23] 42/1000
    replicate 2/20 [13:39:23] 43/1000
    replicate 2/20 [13:39:23] 44/1000
    replicate 2/20 [13:39:23] 45/1000
    replicate 2/20 [13:39:23] 46/1000
    replicate 2/20 [13:39:23] 47/1000
    replicate 2/20 [13:39:23] 48/1000
    replicate 2/20 [13:39:23] 49/1000
    replicate 2/20 [13:39:23] 50/1000
    replicate 2/20 [13:39:23] 51/1000
    replicate 2/20 [13:39:23] 52/1000
    replicate 2/20 [13:39:23] 53/1000
    replicate 2/20 [13:39:23] 54/1000
    replicate 2/20 [13:39:23] 55/1000
    replicate 2/20 [13:39:23] 56/1000
    replicate 2/20 [13:39:23] 57/1000
    replicate 2/20 [13:39:23] 58/1000
    replicate 2/20 [13:39:23] 59/1000
    replicate 2/20 [13:39:23] 60/1000
    replicate 2/20 [13:39:23] 61/1000
    replicate 2/20 [13:39:23] 62/1000
    replicate 2/20 [13:39:23] 63/1000
    replicate 2/20 [13:39:23] 64/1000
    replicate 2/20 [13:39:23] 65/1000
    replicate 2/20 [13:39:23] 66/1000
    replicate 2/20 [13:39:23] 67/1000
    replicate 2/20 [13:39:24] 68/1000
    replicate 2/20 [13:39:24] 69/1000
    replicate 2/20 [13:39:24] 70/1000
    replicate 2/20 [13:39:24] 71/1000
    replicate 2/20 [13:39:24] 72/1000
    replicate 2/20 [13:39:24] 73/1000
    replicate 2/20 [13:39:24] 74/1000
    replicate 2/20 [13:39:24] 75/1000
    replicate 2/20 [13:39:24] 76/1000
    replicate 2/20 [13:39:24] 77/1000
    replicate 2/20 [13:39:24] 78/1000
    replicate 2/20 [13:39:24] 79/1000
    replicate 2/20 [13:39:24] 80/1000
    replicate 2/20 [13:39:24] 81/1000
    replicate 2/20 [13:39:24] 82/1000
    replicate 2/20 [13:39:24] 83/1000
    replicate 2/20 [13:39:24] 84/1000
    replicate 2/20 [13:39:24] 85/1000
    replicate 2/20 [13:39:24] 86/1000
    replicate 2/20 [13:39:24] 87/1000
    replicate 2/20 [13:39:24] 88/1000
    replicate 2/20 [13:39:24] 89/1000
    replicate 2/20 [13:39:24] 90/1000
    replicate 2/20 [13:39:24] 91/1000
    replicate 2/20 [13:39:24] 92/1000
    replicate 2/20 [13:39:24] 93/1000
    replicate 2/20 [13:39:24] 94/1000
    replicate 2/20 [13:39:24] 95/1000
    replicate 2/20 [13:39:24] 96/1000
    replicate 2/20 [13:39:24] 97/1000
    replicate 2/20 [13:39:24] 98/1000
    replicate 2/20 [13:39:24] 99/1000
    replicate 2/20 [13:39:24] 100/1000
    replicate 2/20 [13:39:27] 200/1000
    replicate 2/20 [13:39:29] 300/1000
    replicate 2/20 [13:39:31] 400/1000
    replicate 2/20 [13:39:34] 500/1000
    replicate 2/20 [13:39:36] 600/1000
    replicate 2/20 [13:39:39] 700/1000
    replicate 2/20 [13:39:41] 800/1000
    replicate 2/20 [13:39:43] 900/1000
    replicate 2/20 [13:39:45] 1000/1000
    replicate 3/20 [13:39:45] 1/1000                
    replicate 3/20 [13:39:45] 1/1000
>>>> WARNING::offspring containers are not empty at time of breeding, flushing.

    replicate 3/20 [13:39:45] 2/1000
    replicate 3/20 [13:39:46] 3/1000
    replicate 3/20 [13:39:46] 4/1000
    replicate 3/20 [13:39:46] 5/1000
    replicate 3/20 [13:39:46] 6/1000
    replicate 3/20 [13:39:46] 7/1000
    replicate 3/20 [13:39:46] 8/1000
    replicate 3/20 [13:39:46] 9/1000
    replicate 3/20 [13:39:46] 10/1000
    replicate 3/20 [13:39:46] 11/1000
    replicate 3/20 [13:39:46] 12/1000
    replicate 3/20 [13:39:46] 13/1000
    replicate 3/20 [13:39:46] 14/1000
    replicate 3/20 [13:39:46] 15/1000
    replicate 3/20 [13:39:46] 16/1000
    replicate 3/20 [13:39:46] 17/1000
    replicate 3/20 [13:39:46] 18/1000
    replicate 3/20 [13:39:46] 19/1000
    replicate 3/20 [13:39:46] 20/1000
    replicate 3/20 [13:39:46] 21/1000
    replicate 3/20 [13:39:46] 22/1000
    replicate 3/20 [13:39:46] 23/1000
    replicate 3/20 [13:39:46] 24/1000
    replicate 3/20 [13:39:46] 25/1000
    replicate 3/20 [13:39:46] 26/1000
    replicate 3/20 [13:39:46] 27/1000
    replicate 3/20 [13:39:46] 28/1000
    replicate 3/20 [13:39:46] 29/1000
    replicate 3/20 [13:39:46] 30/1000
    replicate 3/20 [13:39:46] 31/1000
    replicate 3/20 [13:39:46] 32/1000
    replicate 3/20 [13:39:46] 33/1000
    replicate 3/20 [13:39:46] 34/1000
    replicate 3/20 [13:39:46] 35/1000
    replicate 3/20 [13:39:46] 36/1000
    replicate 3/20 [13:39:46] 37/1000
    replicate 3/20 [13:39:46] 38/1000
    replicate 3/20 [13:39:46] 39/1000
    replicate 3/20 [13:39:46] 40/1000
    replicate 3/20 [13:39:46] 41/1000
    replicate 3/20 [13:39:46] 42/1000
    replicate 3/20 [13:39:46] 43/1000
    replicate 3/20 [13:39:46] 44/1000
    replicate 3/20 [13:39:46] 45/1000
    replicate 3/20 [13:39:46] 46/1000
    replicate 3/20 [13:39:46] 47/1000
    replicate 3/20 [13:39:46] 48/1000
    replicate 3/20 [13:39:46] 49/1000
    replicate 3/20 [13:39:46] 50/1000
    replicate 3/20 [13:39:46] 51/1000
    replicate 3/20 [13:39:47] 52/1000
    replicate 3/20 [13:39:47] 53/1000
    replicate 3/20 [13:39:47] 54/1000
    replicate 3/20 [13:39:47] 55/1000
    replicate 3/20 [13:39:47] 56/1000
    replicate 3/20 [13:39:47] 57/1000
    replicate 3/20 [13:39:47] 58/1000
    replicate 3/20 [13:39:47] 59/1000
    replicate 3/20 [13:39:47] 60/1000
    replicate 3/20 [13:39:47] 61/1000
    replicate 3/20 [13:39:47] 62/1000
    replicate 3/20 [13:39:47] 63/1000
    replicate 3/20 [13:39:47] 64/1000
    replicate 3/20 [13:39:47] 65/1000
    replicate 3/20 [13:39:47] 66/1000
    replicate 3/20 [13:39:47] 67/1000
    replicate 3/20 [13:39:47] 68/1000
    replicate 3/20 [13:39:47] 69/1000
    replicate 3/20 [13:39:47] 70/1000
    replicate 3/20 [13:39:47] 71/1000
    replicate 3/20 [13:39:47] 72/1000
    replicate 3/20 [13:39:47] 73/1000
    replicate 3/20 [13:39:47] 74/1000
    replicate 3/20 [13:39:47] 75/1000
    replicate 3/20 [13:39:47] 76/1000
    replicate 3/20 [13:39:47] 77/1000
    replicate 3/20 [13:39:47] 78/1000
    replicate 3/20 [13:39:47] 79/1000
    replicate 3/20 [13:39:47] 80/1000
    replicate 3/20 [13:39:47] 81/1000
    replicate 3/20 [13:39:47] 82/1000
    replicate 3/20 [13:39:47] 83/1000
    replicate 3/20 [13:39:47] 84/1000
    replicate 3/20 [13:39:47] 85/1000
    replicate 3/20 [13:39:47] 86/1000
    replicate 3/20 [13:39:47] 87/1000
    replicate 3/20 [13:39:47] 88/1000
    replicate 3/20 [13:39:47] 89/1000
    replicate 3/20 [13:39:47] 90/1000
    replicate 3/20 [13:39:48] 91/1000
    replicate 3/20 [13:39:48] 92/1000
    replicate 3/20 [13:39:48] 93/1000
    replicate 3/20 [13:39:48] 94/1000
    replicate 3/20 [13:39:48] 95/1000
    replicate 3/20 [13:39:48] 96/1000
    replicate 3/20 [13:39:48] 97/1000
    replicate 3/20 [13:39:48] 98/1000
    replicate 3/20 [13:39:48] 99/1000
    replicate 3/20 [13:39:48] 100/1000
    replicate 3/20 [13:39:50] 200/1000
    replicate 3/20 [13:39:53] 300/1000
    replicate 3/20 [13:39:55] 400/1000
    replicate 3/20 [13:39:57] 500/1000
    replicate 3/20 [13:39:59] 600/1000
    replicate 3/20 [13:40:02] 700/1000
    replicate 3/20 [13:40:04] 800/1000
    replicate 3/20 [13:40:06] 900/1000
    replicate 3/20 [13:40:08] 1000/1000
    replicate 4/20 [13:40:08] 1/1000                
    replicate 4/20 [13:40:08] 1/1000
>>>> WARNING::offspring containers are not empty at time of breeding, flushing.

    replicate 4/20 [13:40:09] 2/1000
    replicate 4/20 [13:40:09] 3/1000
    replicate 4/20 [13:40:09] 4/1000
    replicate 4/20 [13:40:09] 5/1000
    replicate 4/20 [13:40:09] 6/1000
    replicate 4/20 [13:40:09] 7/1000
    replicate 4/20 [13:40:09] 8/1000
    replicate 4/20 [13:40:09] 9/1000
    replicate 4/20 [13:40:09] 10/1000
    replicate 4/20 [13:40:09] 11/1000
    replicate 4/20 [13:40:09] 12/1000
    replicate 4/20 [13:40:09] 13/1000
    replicate 4/20 [13:40:09] 14/1000
    replicate 4/20 [13:40:09] 15/1000
    replicate 4/20 [13:40:09] 16/1000
    replicate 4/20 [13:40:09] 17/1000
    replicate 4/20 [13:40:09] 18/1000
    replicate 4/20 [13:40:09] 19/1000
    replicate 4/20 [13:40:09] 20/1000
    replicate 4/20 [13:40:09] 21/1000
    replicate 4/20 [13:40:09] 22/1000
    replicate 4/20 [13:40:09] 23/1000
    replicate 4/20 [13:40:09] 24/1000
    replicate 4/20 [13:40:09] 25/1000
    replicate 4/20 [13:40:09] 26/1000
    replicate 4/20 [13:40:09] 27/1000
    replicate 4/20 [13:40:09] 28/1000
    replicate 4/20 [13:40:09] 29/1000
    replicate 4/20 [13:40:09] 30/1000
    replicate 4/20 [13:40:09] 31/1000
    replicate 4/20 [13:40:09] 32/1000
    replicate 4/20 [13:40:09] 33/1000
    replicate 4/20 [13:40:09] 34/1000
    replicate 4/20 [13:40:09] 35/1000
    replicate 4/20 [13:40:09] 36/1000
    replicate 4/20 [13:40:09] 37/1000
    replicate 4/20 [13:40:09] 38/1000
    replicate 4/20 [13:40:09] 39/1000
    replicate 4/20 [13:40:09] 40/1000
    replicate 4/20 [13:40:09] 41/1000
    replicate 4/20 [13:40:09] 42/1000
    replicate 4/20 [13:40:09] 43/1000
    replicate 4/20 [13:40:09] 44/1000
    replicate 4/20 [13:40:09] 45/1000
    replicate 4/20 [13:40:09] 46/1000
    replicate 4/20 [13:40:09] 47/1000
    replicate 4/20 [13:40:10] 48/1000
    replicate 4/20 [13:40:10] 49/1000
    replicate 4/20 [13:40:10] 50/1000
    replicate 4/20 [13:40:10] 51/1000
    replicate 4/20 [13:40:10] 52/1000
    replicate 4/20 [13:40:10] 53/1000
    replicate 4/20 [13:40:10] 54/1000
    replicate 4/20 [13:40:10] 55/1000
    replicate 4/20 [13:40:10] 56/1000
    replicate 4/20 [13:40:10] 57/1000
    replicate 4/20 [13:40:10] 58/1000
    replicate 4/20 [13:40:10] 59/1000
    replicate 4/20 [13:40:10] 60/1000
    replicate 4/20 [13:40:10] 61/1000
    replicate 4/20 [13:40:10] 62/1000
    replicate 4/20 [13:40:10] 63/1000
    replicate 4/20 [13:40:10] 64/1000
    replicate 4/20 [13:40:10] 65/1000
    replicate 4/20 [13:40:10] 66/1000
    replicate 4/20 [13:40:10] 67/1000
    replicate 4/20 [13:40:10] 68/1000
    replicate 4/20 [13:40:10] 69/1000
    replicate 4/20 [13:40:10] 70/1000
    replicate 4/20 [13:40:10] 71/1000
    replicate 4/20 [13:40:10] 72/1000
    replicate 4/20 [13:40:10] 73/1000
    replicate 4/20 [13:40:10] 74/1000
    replicate 4/20 [13:40:10] 75/1000
    replicate 4/20 [13:40:10] 76/1000
    replicate 4/20 [13:40:10] 77/1000
    replicate 4/20 [13:40:10] 78/1000
    replicate 4/20 [13:40:10] 79/1000
    replicate 4/20 [13:40:10] 80/1000
    replicate 4/20 [13:40:10] 81/1000
    replicate 4/20 [13:40:10] 82/1000
    replicate 4/20 [13:40:10] 83/1000
    replicate 4/20 [13:40:10] 84/1000
    replicate 4/20 [13:40:10] 85/1000
    replicate 4/20 [13:40:10] 86/1000
    replicate 4/20 [13:40:11] 87/1000
    replicate 4/20 [13:40:11] 88/1000
    replicate 4/20 [13:40:11] 89/1000
    replicate 4/20 [13:40:11] 90/1000
    replicate 4/20 [13:40:11] 91/1000
    replicate 4/20 [13:40:11] 92/1000
    replicate 4/20 [13:40:11] 93/1000
    replicate 4/20 [13:40:11] 94/1000
    replicate 4/20 [13:40:11] 95/1000
    replicate 4/20 [13:40:11] 96/1000
    replicate 4/20 [13:40:11] 97/1000
    replicate 4/20 [13:40:11] 98/1000
    replicate 4/20 [13:40:11] 99/1000
    replicate 4/20 [13:40:11] 100/1000
    replicate 4/20 [13:40:13] 200/1000
    replicate 4/20 [13:40:15] 300/1000
    replicate 4/20 [13:40:18] 400/1000
