simulation	patchID	patch_value
sc_p50_dispersed_rep01	1	S
sc_p50_dispersed_rep01	2	S
sc_p50_dispersed_rep01	3	O
sc_p50_dispersed_rep01	4	S
sc_p50_dispersed_rep01	5	S
sc_p50_dispersed_rep01	6	S
sc_p50_dispersed_rep01	7	S
sc_p50_dispersed_rep01	8	S
sc_p50_dispersed_rep01	9	S
sc_p50_dispersed_rep01	10	S
sc_p50_dispersed_rep01	11	S
sc_p50_dispersed_rep01	12	S
sc_p50_dispersed_rep01	13	S
sc_p50_dispersed_rep01	14	S
sc_p50_dispersed_rep01	15	O
sc_p50_dispersed_rep01	16	S
sc_p50_dispersed_rep01	17	S
sc_p50_dispersed_rep01	18	S
sc_p50_dispersed_rep01	19	S
sc_p50_dispersed_rep01	20	O
sc_p50_dispersed_rep01	21	S
sc_p50_dispersed_rep01	22	O
sc_p50_dispersed_rep01	23	O
sc_p50_dispersed_rep01	24	O
sc_p50_dispersed_rep01	25	O
sc_p50_dispersed_rep01	26	S
sc_p50_dispersed_rep01	27	O
sc_p50_dispersed_rep01	28	O
sc_p50_dispersed_rep01	29	O
sc_p50_dispersed_rep01	30	O
sc_p50_dispersed_rep01	31	S
sc_p50_dispersed_rep01	32	S
sc_p50_dispersed_rep01	33	O
sc_p50_dispersed_rep01	34	S
sc_p50_dispersed_rep01	35	O
sc_p50_dispersed_rep01	36	O
sc_p50_dispersed_rep01	37	O
sc_p50_dispersed_rep01	38	S
sc_p50_dispersed_rep01	39	O
sc_p50_dispersed_rep01	40	S
sc_p50_dispersed_rep01	41	O
sc_p50_dispersed_rep01	42	O
sc_p50_dispersed_rep01	43	O
sc_p50_dispersed_rep01	44	S
sc_p50_dispersed_rep01	45	O
sc_p50_dispersed_rep01	46	S
sc_p50_dispersed_rep01	47	S
sc_p50_dispersed_rep01	48	O
sc_p50_dispersed_rep01	49	O
sc_p50_dispersed_rep01	50	O
sc_p50_dispersed_rep01	51	O
sc_p50_dispersed_rep01	52	S
sc_p50_dispersed_rep01	53	S
sc_p50_dispersed_rep01	54	S
sc_p50_dispersed_rep01	55	O
sc_p50_dispersed_rep01	56	O
sc_p50_dispersed_rep01	57	S
sc_p50_dispersed_rep01	58	O
sc_p50_dispersed_rep01	59	S
sc_p50_dispersed_rep01	60	O
sc_p50_dispersed_rep01	61	O
sc_p50_dispersed_rep01	62	S
sc_p50_dispersed_rep01	63	O
sc_p50_dispersed_rep01	64	O
sc_p50_dispersed_rep01	65	O
sc_p50_dispersed_rep01	66	O
sc_p50_dispersed_rep01	67	O
sc_p50_dispersed_rep01	68	O
sc_p50_dispersed_rep01	69	S
sc_p50_dispersed_rep01	70	S
sc_p50_dispersed_rep01	71	S
sc_p50_dispersed_rep01	72	S
sc_p50_dispersed_rep01	73	O
sc_p50_dispersed_rep01	74	S
sc_p50_dispersed_rep01	75	O
sc_p50_dispersed_rep01	76	S
sc_p50_dispersed_rep01	77	O
sc_p50_dispersed_rep01	78	O
sc_p50_dispersed_rep01	79	O
sc_p50_dispersed_rep01	80	S
sc_p50_dispersed_rep01	81	O
sc_p50_dispersed_rep01	82	S
sc_p50_dispersed_rep01	83	O
sc_p50_dispersed_rep01	84	O
sc_p50_dispersed_rep01	85	O
sc_p50_dispersed_rep01	86	O
sc_p50_dispersed_rep01	87	O
sc_p50_dispersed_rep01	88	O
sc_p50_dispersed_rep01	89	S
sc_p50_dispersed_rep01	90	O
sc_p50_dispersed_rep01	91	S
sc_p50_dispersed_rep01	92	S
sc_p50_dispersed_rep01	93	S
sc_p50_dispersed_rep01	94	S
sc_p50_dispersed_rep01	95	O
sc_p50_dispersed_rep01	96	S
sc_p50_dispersed_rep01	97	S
sc_p50_dispersed_rep01	98	O
sc_p50_dispersed_rep01	99	S
sc_p50_dispersed_rep01	100	S
sc_p50_dispersed_rep01	101	O
sc_p50_dispersed_rep01	102	O
sc_p50_dispersed_rep01	103	O
sc_p50_dispersed_rep01	104	O
sc_p50_dispersed_rep01	105	S
sc_p50_dispersed_rep01	106	S
sc_p50_dispersed_rep01	107	O
sc_p50_dispersed_rep01	108	O
sc_p50_dispersed_rep01	109	S
sc_p50_dispersed_rep01	110	S
sc_p50_dispersed_rep01	111	S
sc_p50_dispersed_rep01	112	S
sc_p50_dispersed_rep01	113	O
sc_p50_dispersed_rep01	114	S
sc_p50_dispersed_rep01	115	O
sc_p50_dispersed_rep01	116	O
sc_p50_dispersed_rep01	117	S
sc_p50_dispersed_rep01	118	O
sc_p50_dispersed_rep01	119	S
sc_p50_dispersed_rep01	120	O
sc_p50_dispersed_rep01	121	S
sc_p50_dispersed_rep01	122	S
sc_p50_dispersed_rep01	123	O
sc_p50_dispersed_rep01	124	S
sc_p50_dispersed_rep01	125	O
sc_p50_dispersed_rep01	126	S
sc_p50_dispersed_rep01	127	O
sc_p50_dispersed_rep01	128	S
sc_p50_dispersed_rep01	129	O
sc_p50_dispersed_rep01	130	S
sc_p50_dispersed_rep01	131	S
sc_p50_dispersed_rep01	132	O
