simulation	patchID	patch_value
sc_p50_small_clusters_rep03	1	O
sc_p50_small_clusters_rep03	2	O
sc_p50_small_clusters_rep03	3	O
sc_p50_small_clusters_rep03	4	O
sc_p50_small_clusters_rep03	5	O
sc_p50_small_clusters_rep03	6	O
sc_p50_small_clusters_rep03	7	O
sc_p50_small_clusters_rep03	8	O
sc_p50_small_clusters_rep03	9	O
sc_p50_small_clusters_rep03	10	O
sc_p50_small_clusters_rep03	11	O
sc_p50_small_clusters_rep03	12	O
sc_p50_small_clusters_rep03	13	O
sc_p50_small_clusters_rep03	14	O
sc_p50_small_clusters_rep03	15	S
sc_p50_small_clusters_rep03	16	S
sc_p50_small_clusters_rep03	17	S
sc_p50_small_clusters_rep03	18	S
sc_p50_small_clusters_rep03	19	S
sc_p50_small_clusters_rep03	20	S
sc_p50_small_clusters_rep03	21	S
sc_p50_small_clusters_rep03	22	S
sc_p50_small_clusters_rep03	23	O
sc_p50_small_clusters_rep03	24	S
sc_p50_small_clusters_rep03	25	O
sc_p50_small_clusters_rep03	26	O
sc_p50_small_clusters_rep03	27	O
sc_p50_small_clusters_rep03	28	O
sc_p50_small_clusters_rep03	29	O
sc_p50_small_clusters_rep03	30	O
sc_p50_small_clusters_rep03	31	O
sc_p50_small_clusters_rep03	32	O
sc_p50_small_clusters_rep03	33	O
sc_p50_small_clusters_rep03	34	O
sc_p50_small_clusters_rep03	35	S
sc_p50_small_clusters_rep03	36	O
sc_p50_small_clusters_rep03	37	O
sc_p50_small_clusters_rep03	38	O
sc_p50_small_clusters_rep03	39	O
sc_p50_small_clusters_rep03	40	S
sc_p50_small_clusters_rep03	41	S
sc_p50_small_clusters_rep03	42	S
sc_p50_small_clusters_rep03	43	S
sc_p50_small_clusters_rep03	44	S
sc_p50_small_clusters_rep03	45	S
sc_p50_small_clusters_rep03	46	S
sc_p50_small_clusters_rep03	47	S
sc_p50_small_clusters_rep03	48	S
sc_p50_small_clusters_rep03	49	S
sc_p50_small_clusters_rep03	50	S
sc_p50_small_clusters_rep03	51	O
sc_p50_small_clusters_rep03	52	O
sc_p50_small_clusters_rep03	53	O
sc_p50_small_clusters_rep03	54	O
sc_p50_small_clusters_rep03	55	O
sc_p50_small_clusters_rep03	56	O
sc_p50_small_clusters_rep03	57	O
sc_p50_small_clusters_rep03	58	O
sc_p50_small_clusters_rep03	59	O
sc_p50_small_clusters_rep03	60	O
sc_p50_small_clusters_rep03	61	O
sc_p50_small_clusters_rep03	62	O
sc_p50_small_clusters_rep03	63	O
sc_p50_small_clusters_rep03	64	O
sc_p50_small_clusters_rep03	65	O
sc_p50_small_clusters_rep03	66	S
sc_p50_small_clusters_rep03	67	S
sc_p50_small_clusters_rep03	68	S
sc_p50_small_clusters_rep03	69	S
sc_p50_small_clusters_rep03	70	S
sc_p50_small_clusters_rep03	71	S
sc_p50_small_clusters_rep03	72	S
sc_p50_small_clusters_rep03	73	S
sc_p50_small_clusters_rep03	74	O
sc_p50_small_clusters_rep03	75	S
sc_p50_small_clusters_rep03	76	O
sc_p50_small_clusters_rep03	77	O
sc_p50_small_clusters_rep03	78	O
sc_p50_small_clusters_rep03	79	O
sc_p50_small_clusters_rep03	80	O
sc_p50_small_clusters_rep03	81	O
sc_p50_small_clusters_rep03	82	O
sc_p50_small_clusters_rep03	83	O
sc_p50_small_clusters_rep03	84	O
sc_p50_small_clusters_rep03	85	O
sc_p50_small_clusters_rep03	86	O
sc_p50_small_clusters_rep03	87	O
sc_p50_small_clusters_rep03	88	O
sc_p50_small_clusters_rep03	89	O
sc_p50_small_clusters_rep03	90	O
sc_p50_small_clusters_rep03	91	S
sc_p50_small_clusters_rep03	92	S
sc_p50_small_clusters_rep03	93	S
