simulation	patchID	patch_value
sc_p50_small_clusters_rep04	1	S
sc_p50_small_clusters_rep04	2	S
sc_p50_small_clusters_rep04	3	S
sc_p50_small_clusters_rep04	4	S
sc_p50_small_clusters_rep04	5	S
sc_p50_small_clusters_rep04	6	S
sc_p50_small_clusters_rep04	7	S
sc_p50_small_clusters_rep04	8	S
sc_p50_small_clusters_rep04	9	S
sc_p50_small_clusters_rep04	10	S
sc_p50_small_clusters_rep04	11	S
sc_p50_small_clusters_rep04	12	S
sc_p50_small_clusters_rep04	13	S
sc_p50_small_clusters_rep04	14	S
sc_p50_small_clusters_rep04	15	S
sc_p50_small_clusters_rep04	16	O
sc_p50_small_clusters_rep04	17	S
sc_p50_small_clusters_rep04	18	S
sc_p50_small_clusters_rep04	19	O
sc_p50_small_clusters_rep04	20	O
sc_p50_small_clusters_rep04	21	O
sc_p50_small_clusters_rep04	22	O
sc_p50_small_clusters_rep04	23	O
sc_p50_small_clusters_rep04	24	O
sc_p50_small_clusters_rep04	25	O
sc_p50_small_clusters_rep04	26	S
sc_p50_small_clusters_rep04	27	S
sc_p50_small_clusters_rep04	28	S
sc_p50_small_clusters_rep04	29	S
sc_p50_small_clusters_rep04	30	S
sc_p50_small_clusters_rep04	31	S
sc_p50_small_clusters_rep04	32	S
sc_p50_small_clusters_rep04	33	S
sc_p50_small_clusters_rep04	34	S
sc_p50_small_clusters_rep04	35	S
sc_p50_small_clusters_rep04	36	S
sc_p50_small_clusters_rep04	37	S
sc_p50_small_clusters_rep04	38	S
sc_p50_small_clusters_rep04	39	O
sc_p50_small_clusters_rep04	40	O
sc_p50_small_clusters_rep04	41	S
sc_p50_small_clusters_rep04	42	S
sc_p50_small_clusters_rep04	43	S
sc_p50_small_clusters_rep04	44	O
sc_p50_small_clusters_rep04	45	O
sc_p50_small_clusters_rep04	46	O
sc_p50_small_clusters_rep04	47	O
sc_p50_small_clusters_rep04	48	O
sc_p50_small_clusters_rep04	49	O
sc_p50_small_clusters_rep04	50	O
sc_p50_small_clusters_rep04	51	O
sc_p50_small_clusters_rep04	52	S
sc_p50_small_clusters_rep04	53	S
sc_p50_small_clusters_rep04	54	S
sc_p50_small_clusters_rep04	55	S
sc_p50_small_clusters_rep04	56	O
sc_p50_small_clusters_rep04	57	S
sc_p50_small_clusters_rep04	58	S
sc_p50_small_clusters_rep04	59	S
sc_p50_small_clusters_rep04	60	S
sc_p50_small_clusters_rep04	61	S
sc_p50_small_clusters_rep04	62	S
sc_p50_small_clusters_rep04	63	S
sc_p50_small_clusters_rep04	64	S
sc_p50_small_clusters_rep04	65	O
sc_p50_small_clusters_rep04	66	O
sc_p50_small_clusters_rep04	67	O
sc_p50_small_clusters_rep04	68	O
sc_p50_small_clusters_rep04	69	O
sc_p50_small_clusters_rep04	70	O
sc_p50_small_clusters_rep04	71	O
